"OBJECTID";"name";"adress";"okrug";"rayon";"form_of_incorporation";"submission";"tip_uchrezhdeniya";"vid_uchrezhdeniya";"telephone";"web_site";"e_mail";"ID"
78;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 886";"115583 г.Москва,ул.Елецкая,д.12,к.3";"Южный административный округ";"район Орехово-Борисово Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 398-79-59";"schu886.mskobr.ru";"sch886@sinergi.ru";873
79;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 893";"115580 г. Москва, ул. М.Джалиля д.17,к.3";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 395-57-31";"schu893.mskobr.ru";"sch893@sinergi.ru";878
80;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 900";"117535 г. Москва, 3-ий Дорожный проезд, дом 6 А";"Южный административный округ";"район Чертаново Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 382-83-88; (495) 382-99-02";"schu900.mskobr.ru";"sch900@sinergi.ru";882
81;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 902";"115404 г. Москва, ул. Педагогическая, д.3";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 326-78-38; (495) 326-99-11; (495) 327-54-77";"schu902.mskobr.ru";"sch902@sinergi.ru";883
82;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 904";"115477 г. Москва, Кавказский б-р, д.16,к.2";"Южный административный округ";"район Царицыно";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"325-41-11";"schu904.mskobr.ru";"sch904@sinergi.ru";884
83;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 915";"115547 Москва, Бирюлевская, 50";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"326-29-29";"schu915.mskobr.ru";"sch915@sinergi.ru";891
84;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 916";"115551 г. Москва, Ореховый б-р д.11 к.3";"Южный административный округ";"район Орехово-Борисово Северное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 391-94-09";"schu916.mskobr.ru";"sch916@sinergi.ru";892
85;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 924";"117405 г. Москва, ул. Газопровод, дом 5а";"Южный административный округ";"район Чертаново Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"389-23-00";"dsu2645.mskobr.ru";"sch924@sinergi.ru";898
86;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 932";"117534 Москва, Чертановская ул. д.62 А";"Южный административный округ";"район Чертаново Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 386-07-36; (495) 387-05-77; (495) 386-09-09; (495) 386-75-09";"schu932.mskobr.ru";"sch932@sinergi.ru";902
87;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 933";"117546, г. Москва, ул. Медынская, д. 9А";"Южный административный округ";"район Бирюлёво Западное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 383-43-92; (495) 384-18-00";"schu933.mskobr.ru";"sch933@sinergi.ru";903
88;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 935";"115598 г. Москва,ул.Липецкая,15,к.2";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"329-54-11";"schu935.mskobr.ru";"sch935@sinergi.ru";904
89;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 937 имени Героя Российской Федерации А.В. Перова";"115569 г. Москва, ул. Маршала Захарова,д.25,к.2";"Южный административный округ";"район Орехово-Борисово Северное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"393-61-55";"schu937.mskobr.ru";"sch937@sinergi.ru";905
90;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 941";"115372,  Москва,  ул. Лебедянская, дом 14, кор.3";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"329-12-11";"schu941.mskobr.ru";"sch941@sinergi.ru";906
91;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 942";"115547 г. Москва, Загорьевский пр., д. 7, к.3";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 329-30-83; (495) 329-07-33; (495) 329-07-44; (495) 329-50-16";"schu942.mskobr.ru";"sch942@sinergi.ru";907
92;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 945";"115573 г. Москва, Ореховый бульвар, д.37 корп.4";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"393-21-12";"schu945.mskobr.ru";"sch945@sinergi.ru";908
93;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 947";"115372 г. Москва, ул. Лебедянская д.16";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"329-86-89";"schu947.mskobr.ru";"sch947@sinergi.ru";909
94;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 948";"115598 г. Москва, ул. Лебедянская, дом 26 корп.4";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"329-17-11";"schu948.mskobr.ru";"sch948@sinergi.ru";910
95;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 949";"115597 г. Москва, ул. Воронежская, дом 46 корп.3";"Южный административный округ";"район Орехово-Борисово Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 397-23-37; (495) 397-96-66";"cou987.mskobr.ru";"sch949@sinergi.ru";911
96;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 979";"115597 г. Москва, ул. Тамбовская, дом 10";"Южный административный округ";"район Орехово-Борисово Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(095) 397-05-83";"schu979.mskobr.ru";"sch979@sinergi.ru";928
97;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 980";"115580 г. Москва, ул. Кустанайская, дом 10, корп.2";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"396-83-63";"schu980.mskobr.ru";"sch980@sinergi.ru";930
98;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 982 имени маршала бронетанковых войск П.П. Полубоярова";"115304 Москва, ул.Кошкина, 13, к.2";"Южный административный округ";"район Москворечье-Сабурово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 320-78-26";"schu770.mskobr.ru";"sch982@sinergi.ru";931
99;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 985";"115682 г. Москва, Задонский пр, 34,к.2";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"396-97-11";"schu985.mskobr.ru";"sch985@sinergi.ru";932
100;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 995";"115580 г.Москва,ул. Мусы Джалиля,д.7,к.5";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"395-26-88";"schu995.mskobr.ru";"sch995@sinergi.ru";934
101;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 997";"115612, г. Москва, ул. Борисовские пруды, дом  20, корп. 3";"Южный административный округ";"район Братеево";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"341-78-06";"schu997.mskobr.ru";"sch997@sinergi.ru";935
102;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №978";"г. Москва, 1-ый Нагатинский пр,д.16.";"Южный административный округ";"район Нагатино-Садовники";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 466-63-22";"schu978.mskobr.ru";"sch978@sinergi.ru";958
103;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа города Москвы с этнокультурным (русским) компонентом образования № 996";"115563, г.Москва, Борисовский проезд, д. 13";"Южный административный округ";"район Орехово-Борисово Северное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"390-07-09";"scheu996.mskobr.ru";"sch996@sinergi.ru";959
104;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1375";"115533 г. Москва, Нагатинская наб., д.24";"Южный административный округ";"район Нагатино-Садовники";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(499) 618-99-10";"schuu1375.mskobr.ru";"sch1375@sinergi.ru";1014
105;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1207";"115582 г. Москва, ул. Домодедовская, д. 24, корп. 7";"Южный административный округ";"район Орехово-Борисово Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"391-59-10";"schu575.mskobr.ru";"sch1207@sinergi.ru";1032
106;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1245";"117534 г. Москва, Кировоградская ул. д.42. к.2";"Южный административный округ";"район Чертаново Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 387-22-22";"schuu1245.mskobr.ru";"sch1245@sinergi.ru";1033
107;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1263";"119071 г. Москва, Ленинский пр., д.18 А";"Южный административный округ";"Донской район";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 952-11-30; (495) 954-47-04; (495) 954-49-07; (495) 952-27-00";"schuu1263.mskobr.ru";"sch1263@sinergi.ru";1042
108;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1242";"117546, г. Москва, Востряковский проезд, д.3А";"Южный административный округ";"район Бирюлёво Западное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 383-97-81";"schuu1242.mskobr.ru";"sch1242@sinergi.ru";1048
109;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1073";"115201 г. Москва, Старокаширское шоссе, д.2, корп.11";"Южный административный округ";"район Нагатино-Садовники";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(499) 613-48-55";"schuu1073.mskobr.ru";"sch1073@sinergi.ru";1088
110;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1466 имени Надежды Рушевой";"115304 Москва, Ереванская, 20, к.2";"Южный административный округ";"район Царицыно";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 321-02-92; (495) 321-96-44";"cou1466.mskobr.ru";"sch1466@sinergi.ru";1096
111;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №879";"117519, г. Москва, улица  Красного Маяка,  дом 3 Г";"Южный административный округ";"район Чертаново Центральное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 387-36-05; (495) 387-34-75; (495) 386-08-95; (495) 387-53-89; (495) 387-23-98";"http://cou879.mskobr.ru";"sch879@sinergi.ru";1097
112;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (греческим) компонентом образования № 551";"117556 г.Москва, Чонгарский б-р, д.12";"Южный административный округ";"Нагорный район";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"(499) 610-56-98; (499) 619-37-19";"scheu551.mskobr.ru";"sch551@sinergi.ru";1122
113;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 838";"115487 г. Москва, ул. Новинки,дом 8";"Южный административный округ";"район Нагатинский Затон";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"(499) 618-13-03";"schu838.mskobr.ru";"sch838@sinergi.ru";1128
114;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 868";"115516 г. Москва, ул. Севанская, дом №13 корп.2";"Южный административный округ";"район Царицыно";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"325-28-66";"scheu868.mskobr.ru";"sch868@sinergi.ru";1129
115;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 877";"115404 Москва,ул.Бирюлевская, д.23 корп.1";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"(495) 327-19-41";"scheu877.mskobr.ru";"sch877@sinergi.ru";1130
116;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским)компонентом образования № 998";"115408 город Москва, улица Борисовские пруды, дом 36,корпус 2";"Южный административный округ";"район Братеево";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 342-96-94; (495) 342-04-56";"scheu998.mskobr.ru";"sch998@sinergi.ru";1131
117;"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Чертаново"" Департамента физической культуры и спорта города Москвы";"";"Южный административный округ";"район Чертаново Северное";"Государственное";"Департамент физической культуры и спорта";"Общеобразовательное учреждение";"Центр образования";"(495) 311-80-18";"";"chertanovo@mossport.ru";1144
118;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1428";"115404 г. Москва, Ряжская ул. д.13,к.1";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(495) 326-96-46; (495) 326-86-36";"cou1428.mskobr.ru";"sch1428@sinergi.ru";1166
119;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1433";"115573 г. Москва, Шипиловская, ул., д.46 корп.3";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(495) 390-02-28; (495) 390-34-50; (495) 393-01-02";"cou1433.mskobr.ru/";"sch1433@sinergi.ru";1169
120;"Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1450";"117556, г. Москва, ул. Фруктовая д.9";"Южный административный округ";"Нагорный район";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(499) 613-22-66";"cou1450.mskobr.ru";"sch1450@sinergi.ru";1181
121;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1861 ""Загорье""";"115598 Москва, Загорьевский пр., 13";"Южный административный округ";"район Бирюлёво Восточное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"392-71-22";"cou1861.mskobr.ru";"sch1861@sinergi.ru";1233
122;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1862";"117452 г. Москва, ул. Черноморский бульвар д.6";"Южный административный округ";"Нагорный район";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(499) 610-77-66";"cou1862.mskobr.ru";"sch1862@sinergi.ru";1234
123;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 504 ""Полюс""";"117556, г. Москва, Варшавское ш., д. 67";"Южный административный округ";"район Чертаново Южное";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Лицей";"(495) 389-15-27";"сou504.mskobr.ru";"sch504@sinergi.ru";1257
124;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 936";"115682 г. Москва, Задонский пр. д.34,к.3";"Южный административный округ";"район Зябликово";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"395-92-64";"cou936.mskobr.ru";"sch936@sinergi.ru";1265
125;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 975";"115408 Москва, ул. Алма-Атиинская д.9,к.3";"Южный административный округ";"район Братеево";"Государственное";"Южное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"341-86-83";"cou975.mskobr.ru";"sch975@sinergi.ru";1267
126;"Негосударственное некоммерческое образовательное учреждение общеобразовательная школа «Классика»";"115516, г. Москва, ул. Севанская, д.25а";"Южный административный округ";"район Зябликово";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"396-27-41";"nouklassika.mskobr.ru";"classika@pochta.ru";1293
127;"Негосударственное образовательное учреждение Гимназия ""Эллада""";"115409, Москва, ул. Кошкина, д. 6";"Южный административный округ";"район Москворечье-Сабурово";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Гимназия";"(499) 324-83-28,(499) 324-83-29";"nouellada.mskobr.ru";"info@ellada.ru";1307
128;"Негосударственное образовательное учреждение Международная школа завтрашнего дня";"Москва, Сумской проезд, д. 5А";"Южный административный округ";"район Чертаново Северное";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 312-44-08";"nouischt.mskobr.ru";"infois@sinergi.ru";1310
129;"Негосударственное образовательное учреждение русская гуманитарная школа";"ул. Новинки, д.11, к.2";"Южный административный округ";"";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"";"";"nourgsh@mail.ru";1317
130;"Негосударственное образовательное учреждение Средняя общеобразовательная школа ""Эрудит""";"115533 Москва ул Высокая дом 6";"Южный административный округ";"район Нагатино-Садовники";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 618-06-19,(499) 612-06-18";"nouerudit.mskobr.ru";"erudit-school@mail.ru";1330
131;"Негосударственное образовательное учреждение средняя общеобразовательная школа “ВЫБОР”";"117556, г. Москва, Симферопольский бульвар, д.9";"Южный административный округ";"Нагорный район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 619-59-81";"nouvybor.mskobr.ru";"schoolybor@mail.ru";1332
132;"Негосударственное образовательное учреждение средняя общеобразовательная школа «Живоносный источник»";"115516, г.Москва, ул.Веселая д.31А";"Южный административный округ";"район Царицыно";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 218-12-72";"";"gimjivist@mail.ru";1333
133;"Негосударственное образовательное учреждение центр образования «Православный Центр непрерывного образования во имя преподобного Серафима Саровского»";"115597, Москва, ул. Ясеневая д.33 корп.2";"Южный административный округ";"район Орехово-Борисово Южное";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(495) 548-24-12,(495) 399-44-79";"";"pravoslavnycentr@inbox.ru";1342
134;"Негосударственное образовательное учреждение Школа «ЭПОС»";"123856 г.Москва, Электрический переулок, дом 3/10.";"Южный административный округ";"район Нагатинский Затон";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 615-50-45";"nouepos.mskobr.ru";"eposchool@mail.ru";1353
135;"Некоммерческое образовательное учреждение частная гуманитарно-экономическая школа “Самсон”";"115487, Москва, ул. Академика Миллионщикова, д.7, корп.2";"Южный административный округ";"район Нагатинский Затон";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 730-50-90,(499) 618-66-96";"";"info@samson-corp.ru";1381
136;"Некоммерческое партнерство ""Телешкола""";"115419, г. Москва, 2-й Рощинский проезд, дом 8, стр.4";"Южный административный округ";"Даниловский район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 729-35-22,(495) 155-44-03";"";"office@internet-school.ru";1382
137;"Некоммерческое партнерство Центр образования Лицей ""Столичный""";"115470, г. Москва, ул. Кленовый бульвар, д.6, корпус 2, строение 1";"Южный административный округ";"район Чертаново Центральное";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(495) 313-49-79,(495) 315-31-56";"noustolichnyj.mskobr.ru";"lycee@lstol.ru";1385
138;"Частное учреждение ""Православный центр образования Святителя Николая Чудотворца""";"117403 г. Москва, Булатниковский пр., д. 16, к. 3";"Южный административный округ";"район Бирюлёво Западное";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(495) 383-89-56";"noupcosnch.mskobr.ru";"revdimitri@inbox.ru";1388
139;"Частное учреждение Центр Образования ""Столичный - КИТ""";"115162, Москва, Хавская ул., д.5";"Южный административный округ";"Даниловский район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(499) 764-74-87";"noustolichnkit.mskobr.ru";"s-kit@bk.ru";1399
140;"Частное учреждение Центр образования «Русская школа»";"115569,г.Москва ,ул.Дольская,д.2";"Южный административный округ";"район Орехово-Борисово Северное";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"548-07-55";"";"";1402
